,geoid,gas_leaks_per_person,avg_assigned_fdny_engines#,avg_incident_duration,median_age,avg_houshold_size,avg_year_built,nonfamily_housholds%,lonely_housholder%,lonely_housholder_over65%,housholders_grandparents_responsible_for_grandchildren%,unemployed%,mean_houshold_income,total_housing_units,occupied_housing_units%,vacant_housing_units%,not_us_citizen%
20,36005004400,0.002974082991077751,2.25,1255.3095238095239,32.4,2.731666666666667,1951.0721147667207,32.84805692366259,32.55544101884484,19.246139749269744,7.466010399329575,25.5,31942.833333333332,1706.3333333333333,96.58333333333333,3.4166666666666665,7.584538902173186
21,36005004600,0.017959637104239954,2.2268041237113403,1265.2113402061855,35.416666666666664,2.59,1963.838074462854,42.70154090900212,40.006660099649494,17.691215259721982,3.473903903762306,13.35,47926.166666666664,718.1666666666666,96.63333333333333,3.366666666666667,11.194869726195478
22,36005004800,0.0008195121951219513,2.0,1712.3333333333333,31.28333333333333,3.2966666666666664,1942.095733264983,24.116735107720753,19.452760768573825,6.4566541360135785,5.075212938182401,15.283333333333331,40251.333333333336,1434.1666666666667,89.89999999999999,10.1,36.91106450719976
23,36005005001,0.0029698344901227976,2.1123595505617976,1424.5955056179776,30.433333333333337,3.098333333333333,1945.3178147695717,26.931700066159028,22.469330430760042,5.807963329605161,1.95260015104504,14.950000000000001,42201.666666666664,1624.6666666666667,93.31666666666666,6.683333333333334,26.71985449366203
24,36005005002,0.001535100667178367,2.1538461538461537,1619.9615384615386,29.616666666666664,3.0933333333333333,1933.7947032443044,30.512858035060656,23.11014263625267,8.51195053797823,4.152101075971154,12.283333333333333,38442.333333333336,1985.6666666666667,90.51666666666667,9.483333333333334,41.2272184204111
25,36005005100,0.00023316817254444768,2.125,1169.875,28.8,2.8433333333333333,1951.7466297766225,25.999466435771946,24.241814467275464,9.81783552845305,3.0852271740840784,17.45,28034.666666666668,2070.0,96.51666666666667,3.483333333333333,12.846543297796728
26,36005005200,0.005,1.9692307692307693,1546.123076923077,32.85,2.701666666666666,1951.3031908342089,33.64866581806958,30.746711443855137,10.697671597230629,2.063548510713101,10.983333333333334,42597.5,832.5,96.38333333333334,3.616666666666666,17.79217746348448
27,36005005400,0.002783502395417927,2.1153846153846154,1561.3461538461538,32.81666666666666,3.5700000000000003,1933.8389411875469,29.34096121802449,22.40267821311097,8.235275792967007,1.5735019097090082,8.299999999999999,46444.833333333336,1959.1666666666667,88.95,11.050000000000002,32.80109907322503
28,36005005600,0.004040948275862069,2.066666666666667,1504.5333333333333,38.65,2.793333333333333,1938.0628099911412,41.78845665029644,37.01568492508478,25.906271805940126,2.7575025746952773,16.0,36040.666666666664,1026.1666666666667,86.25,13.75,21.88125339076879
29,36005006000,0.010192233260224488,2.037974683544304,1342.6455696202531,31.950000000000003,3.7366666666666664,1937.5331080872436,22.15932105528294,19.33841079175509,6.658078549380915,0.0,10.316666666666668,50607.333333333336,397.3333333333333,86.95,13.049999999999999,22.685554720500846
30,36005006100,0.007321537522879805,2.0357142857142856,1216.0833333333333,50.66666666666668,1.7733333333333334,1961.0618729413702,60.31728641786345,58.159724913743986,33.31129309187226,1.5876584830057487,12.583333333333334,51184.166666666664,2334.8333333333335,92.41666666666667,7.583333333333332,2.1653774579209233
31,36005006200,0.004554079696394687,2.161764705882353,1456.200980392157,28.633333333333336,3.1183333333333336,1952.19874119618,24.641670991602023,22.22018674981213,12.347024068313237,3.1638642421916554,13.133333333333335,34075.5,2523.5,94.85000000000001,5.1499999999999995,21.536314425143885
32,36005006400,0.002902757619738752,2.1129032258064515,1737.8870967741937,34.516666666666666,2.7866666666666666,1948.0984892578033,37.8888442011802,29.070388025199836,9.794248394575712,2.233229529241183,11.383333333333335,41824.833333333336,1429.8333333333333,89.38333333333333,10.616666666666667,12.700844530642891
33,36005006500,0.0027495517035265988,2.0760869565217392,1386.391304347826,29.716666666666665,2.8733333333333335,1961.817480382996,41.287189998180594,38.253331785162835,10.421969113314942,3.600730196036944,11.9,31291.5,1997.3333333333333,95.60000000000001,4.3999999999999995,22.504541772406835
34,36005006700,0.003187109911026515,2.0972222222222223,1326.3541666666667,28.21666666666667,3.23,1946.7195472093215,35.15526575629341,26.369296443153285,13.196978087610512,5.10439990657129,15.666666666666666,48151.833333333336,2424.0,95.98333333333333,4.016666666666667,26.114874973006597
35,36005006800,0.0032066201189552626,2.2903225806451615,1553.2096774193549,31.916666666666668,3.2699999999999996,1953.3643850801773,34.46425680079795,28.067586931855715,8.245547615918356,4.732189854647172,12.733333333333333,51909.0,1077.0,91.55,8.450000000000001,23.358529615576575
36,36005006900,0.001987704918032787,2.0721649484536084,1297.5360824742268,27.716666666666665,3.015,1968.9323673148244,31.644198520037055,29.010042647766912,10.795405405214018,1.1604498745300817,13.766666666666667,40057.0,2764.1666666666665,96.13333333333333,3.8666666666666667,14.22914562528444
37,36005007000,0.001338971106412967,2.1578947368421053,1343.4736842105262,32.46666666666667,3.5416666666666665,1951.692040600644,25.299075024690694,21.995930478373694,6.936556191933557,3.9122374205223793,10.9,50373.5,1441.3333333333333,91.51666666666665,8.483333333333334,23.066532027867712
38,36005007100,0.003555204424254395,1.962962962962963,1616.3703703703704,30.033333333333335,2.8800000000000003,1983.0179315780015,27.949055374875154,23.68122480562353,6.126118078914118,4.258764782004898,14.966666666666667,51217.833333333336,922.8333333333334,93.63333333333333,6.366666666666667,6.255029750590346
39,36005007200,0.0013808181347448364,2.1666666666666665,1519.8541666666667,31.683333333333337,3.4250000000000003,1940.5774422683328,29.916215945892514,26.35470186669578,11.85062983859843,4.587980765223928,8.933333333333332,51411.333333333336,1777.5,95.18333333333334,4.816666666666666,28.390363529189656
40,36005007300,0.0021618413801873597,2.1372549019607843,1196.078431372549,29.266666666666666,2.9099999999999997,1950.7695276174525,34.087753981556574,31.996490856111265,10.937820451708143,1.7225098588187018,17.649999999999995,28999.666666666668,1413.5,94.31666666666666,5.683333333333334,23.88807969994293
41,36005007400,0.0023499055430124868,2.156862745098039,1407.3725490196077,39.79999999999999,2.6416666666666666,1969.4901285458645,41.01147451086853,33.59899767186436,13.381411977941733,1.028228680437133,7.166666666666668,55112.666666666664,1430.0,95.66666666666667,4.333333333333333,5.386170076744853
42,36005007500,0.007606840166511935,2.0708661417322833,1219.8818897637796,29.516666666666666,2.651666666666667,1964.299238285881,35.975005874981825,31.630640936766003,11.494409414963977,3.0082490347086828,9.0,35213.5,2218.5,93.53333333333335,6.466666666666666,8.639792792768317
43,36005007600,0.0017412555368871239,2.1403508771929824,1385.0350877192982,31.649999999999995,3.4000000000000004,1941.9397433231163,28.19278204217959,22.616220592857996,8.896586559453896,1.679015120456824,10.5,47998.333333333336,1753.0,91.56666666666666,8.433333333333334,25.685220703610984
44,36005007700,0.007340533243334458,2.1264367816091956,1384.1264367816093,31.333333333333332,3.1533333333333338,1965.3390480899468,22.76052477772757,21.088440805761763,7.615245705245126,1.6735768500934232,12.016666666666666,43523.833333333336,634.6666666666666,96.08333333333333,3.9166666666666665,17.17201551726225
45,36005007800,0.0011526953450728405,1.9148936170212767,1414.063829787234,30.51666666666667,3.313333333333333,1947.9618875409203,26.581865957046386,22.402441161394947,5.610648145105071,1.4930565489151884,13.700000000000001,49390.5,2228.0,91.78333333333335,8.216666666666667,21.25340366471934
46,36005007900,0.0027379896057802004,2.1203703703703702,1278.2222222222222,28.299999999999997,2.8000000000000003,1946.9246008645057,36.7091901281745,35.160909819217856,13.563493084768325,6.505832001009412,16.349999999999998,33203.0,2455.8333333333335,93.95,6.05,19.444124986616703
47,36005008300,0.0034465780403741997,2.0902255639097747,1305.609022556391,30.183333333333337,3.0883333333333334,1942.3912221443682,29.24380161809212,24.692486266190212,7.797894237747332,4.841250507487222,15.449999999999998,36905.666666666664,2186.8333333333335,95.11666666666666,4.883333333333334,21.49163479375851
48,36005008400,0.0020923237871060545,2.3125,1465.78125,32.449999999999996,3.611666666666667,1970.2645974404816,18.927997239408345,17.948227231848684,8.799530924710945,3.1900710588373715,8.233333333333333,83072.0,763.3333333333334,92.45,7.550000000000001,7.876095490260833
49,36005008500,0.0033069849975802547,2.008130081300813,1287.7317073170732,30.650000000000002,2.998333333333333,1942.0980233627831,33.3552942052328,31.206633128430997,10.283629996334806,1.8664145292153156,14.966666666666667,40805.5,1968.1666666666667,92.68333333333334,7.316666666666667,22.32494309075541
50,36005008600,0.011410118406889129,2.181132075471698,1324.6905660377358,33.68333333333333,2.7116666666666664,1955.908644741715,32.18301712425719,29.522783764977458,13.927741695847518,2.2062910792645503,10.916666666666666,36912.833333333336,1476.8333333333333,96.69999999999999,3.3000000000000007,10.154639741902889
51,36005008700,0.0019009879782591235,2.0704225352112675,1527.9154929577464,31.45,3.1666666666666665,1954.5506479173048,28.44698982859188,25.02016576350699,6.36150351373092,3.2699985890180194,9.05,37770.166666666664,2019.1666666666667,95.23333333333335,4.766666666666667,22.654091098462448
52,36005008900,0.001723458735473705,1.9142857142857144,1477.9142857142858,28.400000000000002,2.8866666666666667,1946.02692616043,36.16427138383987,33.25219545315389,17.071612171641245,4.294142406282265,10.333333333333334,31647.166666666668,1264.1666666666667,92.68333333333334,7.316666666666667,18.371523561256666
53,36005009000,0.0014227913387577253,2.03125,1571.59375,30.45,3.18,1954.4301970195727,22.666481485576494,22.271281199447188,10.807964175249616,3.5638780768379896,12.799999999999997,54404.5,1222.5,96.39999999999999,3.6,8.325647157307968
54,36005009200,0.0018238665971860343,2.0793650793650795,1501.888888888889,33.516666666666666,3.2383333333333333,1942.1611958466146,27.092520023560628,23.632439764547353,4.223423917844429,2.9459848794852213,15.816666666666668,56522.5,1905.5,93.16666666666667,6.833333333333333,18.585027202515708
55,36005009300,0.0042497718680745665,2.1349693251533743,1512.2331288343557,30.83333333333333,3.348333333333333,1940.0362656468726,27.63551844867223,22.263079239470084,3.8244096139988,5.078316536496418,9.15,38151.666666666664,1958.0,85.14999999999999,14.85,25.67473200548645
56,36005009600,0.0017345496595143261,2.111111111111111,1388.5555555555557,35.56666666666667,3.2383333333333333,1951.563284441716,20.760903140474138,20.22768042891862,10.400791018389157,1.8330088315863666,19.333333333333332,54628.666666666664,816.6666666666666,90.33333333333333,9.666666666666666,13.745005426947536
57,36005009800,0.0013582005499055885,2.1219512195121952,1326.878048780488,38.766666666666666,2.923333333333334,1952.5590945603872,28.251826460122718,25.240037762405237,9.631200928393612,0.31073122955995564,11.316666666666665,70872.33333333333,1841.3333333333333,93.03333333333335,6.966666666666668,9.246984141644424
58,36005011000,0.06692913385826772,2.176470588235294,1322.8039215686274,44.480000000000004,2.726,1948.7655720420214,16.13526773287949,16.13526773287949,0.0,0.0,10.78,69168.2,61.8,90.86,9.14,7.310104529616725
59,36005011502,0.0023523357959348698,2.03125,1143.484375,28.96666666666667,3.1649999999999996,1950.3071663576886,29.577039011917837,22.117364449614357,12.924905957773172,2.7403564187652294,17.650000000000002,36544.166666666664,1541.5,86.49999999999999,13.5,22.797227195099257
60,36005011700,0.00351288056206089,2.0606060606060606,1572.060606060606,27.349999999999998,2.766666666666667,1941.5264461675408,32.955104793999304,31.38204794164045,10.364993449041847,2.827369877327225,18.53333333333333,36219.166666666664,621.1666666666666,91.11666666666667,8.883333333333335,12.504780892360925
61,36005011800,0.0010719465287849172,2.088235294117647,1462.4705882352941,33.88333333333333,2.5900000000000003,1949.6611532438335,37.915768231065194,31.03882456146373,11.022115305041515,0.7076328723861187,6.616666666666667,92738.66666666667,1657.5,93.16666666666667,6.833333333333333,5.623502873398507
62,36005011900,0.0015105740181268882,2.22,1633.12,29.8,2.8966666666666665,1948.9017615710989,35.70701275741783,31.50189411079766,12.9352811456789,1.869290866786322,13.983333333333333,36095.166666666664,2062.5,92.03333333333335,7.966666666666666,21.108286932489804
63,36005012101,0.003674628361449808,2.0,1262.621212121212,27.433333333333337,3.241666666666667,1949.4221940601863,25.516178644447606,21.083746026214868,4.958293943768201,1.884746270895339,8.8,37849.5,1014.1666666666666,87.41666666666667,12.583333333333334,26.09199651538547
64,36005012102,0.0030183180682764365,2.1724137931034484,1478.103448275862,25.116666666666664,3.1016666666666666,1935.800004725287,25.511392566165654,21.285200951317133,9.054889461363626,1.0314204881188862,17.933333333333334,26316.0,540.1666666666666,95.46666666666665,4.533333333333333,8.860240580434814
65,36005012300,0.003989635174597952,2.0,1300.6701030927834,30.26666666666667,2.77,1967.1001824480416,32.086715864782924,29.4959081327253,8.912094942373045,1.0961796522707359,9.316666666666668,40984.666666666664,1623.3333333333333,88.2,11.799999999999999,13.48514893293248
66,36005012500,0.0017685898443640937,2.066666666666667,1334.1555555555556,29.350000000000005,3.123333333333333,1969.6844133490215,22.928241465919942,18.834997962532366,3.388067979734723,3.475473302200738,12.4,43752.166666666664,1459.0,92.95,7.05,19.300495430405075
67,36005012701,0.0042823025611463394,2.0576923076923075,1959.7692307692307,35.96666666666667,2.5733333333333333,1946.604352743406,35.09466470445499,33.55672904802311,12.969344768212006,1.715653981236895,10.166666666666666,30085.833333333332,830.8333333333334,90.85000000000001,9.15,10.929920557004772
68,36005012901,0.0027443270254771854,2.1791044776119404,1303.9253731343283,28.71666666666667,2.7450000000000006,1970.0072132894832,38.80905016336641,36.455325191945825,15.998691106369458,4.978519432770844,12.916666666666666,28866.5,1515.5,92.81666666666668,7.183333333333333,12.84847020026823
69,36005013000,0.0002423654871546292,2.0,1820.0,43.85,2.9150000000000005,1955.985291369723,25.14714804144774,19.252356750875737,8.173361854995987,0.0,6.666666666666667,97108.33333333333,474.5,99.35000000000001,0.65,6.567043396606349
70,36005013100,0.0026018212748924246,1.9871794871794872,1526.2820512820513,29.899999999999995,3.046666666666667,1962.8775015417423,33.89257885481814,28.292334539024086,7.938199549000442,2.2215605409493224,10.433333333333332,40898.0,1808.6666666666667,89.5,10.5,17.18238659974386
71,36005013200,0.0022513726481196445,1.9183673469387754,1647.7244897959183,40.916666666666664,2.9283333333333332,1965.2518061275848,28.379331411939773,25.092063869603493,8.63365420001458,3.2490436114308587,7.316666666666666,110352.16666666667,2560.6666666666665,96.7,3.3166666666666664,3.069786924305991
72,36005013300,0.004525934116799959,2.0056818181818183,1306.3579545454545,31.48333333333333,2.8833333333333333,1952.0992802943663,30.466916622506243,28.832923477770574,13.828021278899717,2.9955700417221944,13.299999999999999,40328.166666666664,2383.6666666666665,94.35000000000001,5.6499999999999995,15.105844202915028
73,36005013500,0.011508042299831156,2.0193050193050195,1417.2471042471043,33.016666666666666,2.8850000000000002,1948.5504601611392,28.40139509561421,27.16737710122155,10.865617535963063,1.7291877373565079,11.549999999999999,38849.833333333336,1444.8333333333333,90.26666666666667,9.733333333333333,15.247518639376688
74,36005013800,0.0023254461949886633,2.3,1718.3,40.833333333333336,2.4666666666666663,1952.8341311483503,38.84723439525635,34.04703864093533,20.563662173192142,0.0,8.216666666666667,84977.5,1309.8333333333333,88.39999999999999,11.600000000000001,4.4843316065812395
75,36005014100,0.0028854477253053767,2.088888888888889,1200.7333333333333,31.500000000000004,2.6233333333333335,1979.3313884948964,41.95355697933582,38.6729956565864,10.08618568825369,3.616911393210534,12.65,51981.5,2087.3333333333335,92.03333333333335,7.966666666666666,18.88093207139069
76,36005014300,0.0017306482064191316,2.1818181818181817,1151.1818181818182,34.53333333333333,2.203333333333333,1962.4033369228391,64.48240996216563,58.54691579974024,15.349664330489928,5.220645169752243,14.350000000000001,21480.833333333332,484.0,96.83333333333333,3.1666666666666665,24.38446121615487
77,36005014400,0.007307427785419532,1.9568627450980391,1380.7882352941176,29.566666666666663,2.701666666666666,1960.4886525486897,39.40009077815699,34.754443317743245,15.808252831808742,2.5306618811674473,17.4,41016.0,2276.1666666666665,94.46666666666665,5.533333333333334,7.581739233935553
78,36005014500,0.0036330813494302155,2.0434782608695654,1274.807453416149,26.049999999999997,3.1966666666666668,1959.141429508284,31.620945959290864,28.249988527876003,6.463611559731468,3.1307256185586847,19.766666666666666,35024.5,2297.5,96.31666666666666,3.683333333333333,11.692435008818103
79,36005014701,0.004536782839328091,2.076923076923077,1251.076923076923,26.766666666666666,3.4066666666666663,1952.2972324761822,22.82563081815168,21.328950212566976,7.7929440956235085,3.323575071702423,24.316666666666666,27360.5,2049.5,97.94999999999999,2.0500000000000003,15.929969009717894
80,36005014702,0.00022158911047799937,1.5714285714285714,1113.2857142857142,25.916666666666668,3.2449999999999997,1946.7246982624054,20.453721187318425,19.283419329300877,5.9913565403112905,2.9298650517233056,16.849999999999998,26357.5,1647.3333333333333,98.48333333333333,1.5166666666666666,13.195769548001854
81,36005014900,0.0026949133510498933,2.125,1133.013888888889,30.733333333333334,2.89,1947.0193808790873,39.03277222708855,35.37758116679711,9.562149209665082,6.384624297936252,17.55,35145.666666666664,1642.5,89.25,10.75,20.304752383447155
82,36005015100,0.00302861734346993,2.173469387755102,1299.2244897959183,31.833333333333332,3.0300000000000007,1947.7660639098997,28.158606792168285,25.67706125846179,5.473599449098934,4.216862713160095,11.450000000000001,44281.333333333336,1966.0,89.76666666666667,10.233333333333333,22.17723705238872
83,36005015200,0.0017944730230888863,2.0,1808.3,39.550000000000004,3.145,1947.6789793978176,21.895356284676158,20.794648787409958,10.232484704172267,1.345212550347794,9.533333333333333,81548.16666666667,983.3333333333334,90.16666666666667,9.833333333333334,7.983116112759376
84,36005015300,0.002211908042642686,1.9672131147540983,1159.0,29.400000000000002,3.026666666666667,1968.1260386383356,35.892695519733685,33.183698832640765,11.07977682632942,4.688988312865468,12.916666666666666,40028.166666666664,1588.3333333333333,95.38333333333334,4.616666666666666,17.737951556414263
85,36005015500,0.0016819488904562965,1.903225806451613,1531.3870967741937,32.65,2.8233333333333337,1946.4200834408102,31.398524086754282,26.950408858279562,11.908364795084681,7.287103606680932,20.966666666666665,30542.333333333332,1104.6666666666667,98.73333333333333,1.2666666666666668,23.874312984959094
86,36005015700,0.003153411417806536,2.2337662337662336,1493.012987012987,28.366666666666664,3.0933333333333333,1974.3684680693968,33.65373057432676,26.369224761207164,3.506326637206424,4.3766813227437,20.833333333333332,45284.833333333336,1406.8333333333333,92.75,7.249999999999999,21.93607002105891
87,36005015800,0.0016903789266093816,2.1666666666666665,2493.3333333333335,39.050000000000004,2.6466666666666665,1959.1026760466546,37.01598705775746,35.37286421463946,19.847845851595846,1.0981730339675915,6.083333333333333,74514.83333333333,525.1666666666666,85.11666666666667,14.883333333333335,7.082577957721132
88,36005015900,0.0015607785530664707,2.1176470588235294,1945.4117647058824,35.95,2.7566666666666664,1961.7668958471088,33.3713067741861,32.8882149867465,19.660784241314595,4.405280979197949,19.68333333333333,30063.166666666668,707.5,92.91666666666667,7.083333333333332,19.401311546079715
89,36005016000,0.0018606908826146753,2.0652173913043477,1604.9782608695652,43.06666666666666,2.6750000000000003,1959.6334490884117,32.646249931799524,28.632639949217438,9.663778051642398,1.6251727318498208,7.25,92313.66666666667,1655.6666666666667,93.08333333333333,6.916666666666667,9.356257856503971
90,36005016100,0.0019395632103650258,2.26,1422.12,34.13333333333333,2.4516666666666667,1958.642668536625,40.639520891221665,39.86287424773037,14.700740089632838,2.3470792343593367,14.216666666666669,27898.666666666668,1818.6666666666667,96.25,3.75,18.190175092404658
91,36005016200,0.0005122950819672131,2.0,1994.1666666666667,41.96666666666666,3.098333333333333,1940.9743333292881,24.21905328252045,21.63077218535612,10.443872713857184,0.5893837880779196,7.483333333333334,85361.5,631.8333333333334,88.96666666666665,11.033333333333333,6.868668635002703
92,36005016400,0.001538724568302274,2.0,1699.111111111111,47.03333333333333,2.4016666666666664,1935.5259506072177,36.20940740004475,28.623741882608517,15.85435819564289,0.6320706078890086,10.450000000000001,90682.0,455.3333333333333,88.01666666666667,11.983333333333334,4.200639062826469
93,36005016500,0.0022841480127912287,2.2666666666666666,2350.9333333333334,28.46666666666667,3.0500000000000003,1952.5584954336437,25.232140983689263,21.57547369075235,1.745338152734229,4.263068078349016,14.066666666666668,36571.5,401.1666666666667,89.28333333333335,10.716666666666667,22.348303262963768
94,36005016600,0.0015338543568767804,2.142857142857143,2100.5238095238096,40.18333333333333,2.973333333333333,1953.9855804445258,21.326945643677785,19.14107812171444,13.169965081780061,0.0,9.200000000000001,87324.83333333333,860.1666666666666,88.61666666666667,11.383333333333333,5.071407423046838
95,36005016700,0.002915961975855835,1.98,1278.24,27.86666666666667,3.145,1969.9988290244962,28.09729545827049,22.588252232415133,2.010136782301204,4.704963867633789,16.066666666666666,34371.333333333336,938.0,91.89999999999999,8.100000000000001,14.620897756591175
96,36005016900,0.00761536712889293,2.029850746268657,1257.2089552238806,32.4,2.56,1964.2257595413541,44.804995633860045,36.383726930324336,14.027117975774209,0.8662992178252805,23.766666666666666,40918.5,506.0,93.91666666666667,6.083333333333333,12.22068041113613
97,36005017300,0.006087053199177275,2.077625570776256,1386.9908675799086,34.31666666666666,2.7900000000000005,1953.0027107815188,40.33018453243128,37.325010064964324,18.412941181629957,4.297263686089415,14.166666666666666,31503.166666666668,2217.3333333333335,96.0,4.0,21.171684793553297
98,36005017500,0.0040556755459563235,2.100591715976331,1161.5562130177516,30.950000000000003,2.74,1937.975545797397,38.13451210988983,33.60475548523643,17.788495667566995,2.526759433038995,13.35,41238.0,2643.1666666666665,95.51666666666667,4.483333333333333,19.462918336681735
99,36005017701,0.005806542982580371,1.9878048780487805,1221.060975609756,31.333333333333332,3.5816666666666666,1941.2942172283765,20.626645758835874,18.27773937213421,1.5120794113140448,8.194888480996294,14.683333333333335,47730.166666666664,1417.1666666666667,84.38333333333333,15.616666666666667,20.6606941262181
100,36005017702,0.006737874930137241,2.096774193548387,1320.1198156682028,30.76666666666667,3.22,1945.9370085736603,34.52301267903581,30.854813777113463,9.866538740231837,3.4874187152881753,15.966666666666669,41443.0,1861.1666666666667,89.18333333333332,10.816666666666665,29.270946393736434
101,36005018101,0.0023153252480705624,2.238095238095238,1139.2619047619048,30.650000000000002,3.01,1937.9446242090326,33.01349456736889,28.0548260179916,6.8519187944130415,3.50704770446507,9.983333333333333,37286.0,1083.0,92.46666666666665,7.533333333333335,23.08439608937626
102,36005018302,0.0013232594869168053,2.225806451612903,1368.1612903225807,31.900000000000002,3.0833333333333335,1936.6697537294688,24.908919567008095,21.073061274278057,4.673750022011021,0.798329492946077,12.933333333333335,46569.833333333336,1308.8333333333333,96.78333333333335,3.216666666666667,28.674384793203895
